round_dt,Date,Time,iButton_Temp,Time_Date,Date.x,Time.x,Object,Size,Month,Season,dt.x,TIMESTAMP,Date.y,Time.y,RECORD,Speed_AVG,Direction_AVG,Direction_StDev,Raw_Speed_AVG,Raw_Direction_AVG,Raw_Direction_StDev,Speed_Max,Temperature_Avg,RH_Avg,Dewpoint_T_Avg,Pressure_Avg,Radiation_Avg,Sunshine,IR_Temp_Avg,IRdetectorT_Avg,Batt_Min,dt.y,ToShade,ToSun,active_sun,distance_from_vtmean_sun,active_shade,distance_from_vtmean_shade,absolute_distance_sun,absolute_distance_shade,Active_location,Active_location_size,active_rock_bush,distance_from_vtmean_rock_bush,absolute_distance_from_vtmean_rock_bush,minimum_absolute_distance_from_vtmean_rock_bush
26/02/2022 4:00,26/02/2022,4:00,20,2/26/22 4:09:00 PM,2/26/22,4:09:00,Rock,Small,2,Winter,26/02/2022 4:09,26/02/2022 3:50,26/02/2022,3:50,38720,2.884,154.9,11.33,2.884,168.9,11.33,4.27,17.46,55.97,8.61,1061.532,0.04,0,15.6,16.87,12.66,26/02/2022 3:50,19.83874604,14.79614019,No,-16.90385981,No,-11.86125396,16.90385981,11.86125396,Rock,Rock-Small,No,-11.7,11.7,11.7
26/02/2022 4:00,26/02/2022,4:00,20,2/26/22 4:09:00 PM,2/26/22,4:09:00,Rock,Small,2,Winter,26/02/2022 4:09,26/02/2022 4:00,26/02/2022,4:00,38721,3.196,161.1,7.584,3.196,175.1,7.572,5.07,17.41,56,8.68,1061.54,0.12,0,15.54,16.77,12.66,26/02/2022 4:00,19.83541432,14.73652557,No,-16.96347443,No,-11.86458568,16.96347443,11.86458568,Rock,Rock-Small,No,-11.7,11.7,11.7
26/02/2022 4:00,26/02/2022,4:00,20,2/26/22 4:09:00 PM,2/26/22,4:09:00,Rock,Small,2,Winter,26/02/2022 4:09,26/02/2022 4:10,26/02/2022,4:10,38722,2.747,168.5,17.5,2.747,182.5,17.5,4.56,17.58,55.49,8.65,1061.608,0.08,0,15.45,16.78,12.65,26/02/2022 4:10,19.84674915,14.66162828,No,-17.03837172,No,-11.85325085,17.03837172,11.85325085,Rock,Rock-Small,No,-11.7,11.7,11.7
26/02/2022 5:00,26/02/2022,5:00,19.5,2/26/22 5:09:00 PM,2/26/22,5:09:00,Rock,Small,2,Winter,26/02/2022 5:09,26/02/2022 4:50,26/02/2022,4:50,38726,2.857,160.4,13.68,2.857,174.4,13.67,4.64,17.44,54.88,8.39,1061.852,0.05,0,14.8,16.58,12.63,26/02/2022 4:50,19.37143351,14.0356864,No,-17.6643136,No,-12.32856649,17.6643136,12.32856649,Rock,Rock-Small,No,-12.2,12.2,12.2
26/02/2022 5:00,26/02/2022,5:00,19.5,2/26/22 5:09:00 PM,2/26/22,5:09:00,Rock,Small,2,Winter,26/02/2022 5:09,26/02/2022 5:00,26/02/2022,5:00,38727,2.519,143.4,13.12,2.519,157.4,13.12,4.1,17.14,55.74,8.35,1062.028,0,0,14.73,16.47,12.63,26/02/2022 5:00,19.35146636,13.95293691,No,-17.74706309,No,-12.34853364,17.74706309,12.34853364,Rock,Rock-Small,No,-12.2,12.2,12.2
26/02/2022 5:00,26/02/2022,5:00,19.5,2/26/22 5:09:00 PM,2/26/22,5:09:00,Rock,Small,2,Winter,26/02/2022 5:09,26/02/2022 5:10,26/02/2022,5:10,38728,1.554,146.7,21.8,1.554,160.7,21.8,3.16,17.16,55.15,8.18,1062.201,0.03,0,14.71,16.34,12.62,26/02/2022 5:10,19.35279559,13.93037874,No,-17.76962126,No,-12.34720441,17.76962126,12.34720441,Rock,Rock-Small,No,-12.2,12.2,12.2
27/02/2022 5:00,27/02/2022,5:00,24,2/27/22 5:09:00 PM,2/27/22,5:09:00,Rock,Small,2,Winter,27/02/2022 5:09,27/02/2022 4:50,27/02/2022,4:50,38870,3.388,268.5,7.613,3.388,282.5,7.613,4.94,16.13,61.32,8.81,1066.664,0.05,0,13.67,15.24,12.59,27/02/2022 4:50,23.47329958,12.92704011,No,-18.77295989,No,-8.22670042,18.77295989,8.22670042,Rock,Rock-Small,No,-7.7,7.7,7.7
27/02/2022 5:00,27/02/2022,5:00,24,2/27/22 5:09:00 PM,2/27/22,5:09:00,Rock,Small,2,Winter,27/02/2022 5:09,27/02/2022 5:00,27/02/2022,5:00,38871,3.189,272.1,7.016,3.189,286.1,7.016,4.38,16.17,61.49,8.89,1066.676,0.03,0,13.65,15.21,12.58,27/02/2022 5:00,23.47592298,12.91304047,No,-18.78695953,No,-8.22407702,18.78695953,8.22407702,Rock,Rock-Small,No,-7.7,7.7,7.7
27/02/2022 5:00,27/02/2022,5:00,24,2/27/22 5:09:00 PM,2/27/22,5:09:00,Rock,Small,2,Winter,27/02/2022 5:09,27/02/2022 5:10,27/02/2022,5:10,38872,3.053,272.6,6.66,3.053,286.6,6.657,4.41,16.03,62,8.84,1066.702,0,0,13.56,15.15,12.58,27/02/2022 5:10,23.46674581,12.8212327,No,-18.8787673,No,-8.23325419,18.8787673,8.23325419,Rock,Rock-Small,No,-7.7,7.7,7.7
28/01/2022 3:00,28/01/2022,3:00,19,1/28/22 3:09:00 PM,1/28/22,3:09:00,Rock,Small,1,Winter,28/01/2022 3:09,28/01/2022 2:50,28/01/2022,2:50,34538,2.865,163.2,7.098,2.865,177.7,7.136,4.86,13.83,56.76,5.514,1068.283,0.03,0,11.65,13.14,12.56,28/01/2022 2:50,18.66900572,10.80618741,No,-20.89381259,No,-13.03099428,20.89381259,13.03099428,Rock,Rock-Small,No,-12.7,12.7,12.7
28/01/2022 3:00,28/01/2022,3:00,19,1/28/22 3:09:00 PM,1/28/22,3:09:00,Rock,Small,1,Winter,28/01/2022 3:09,28/01/2022 3:00,28/01/2022,3:00,34539,2.89,179.3,13.74,2.89,193.7,13.73,4.2,13.63,56.96,5.388,1068.246,0.11,0,11.58,12.96,12.55,28/01/2022 3:00,18.65617086,10.7267975,No,-20.9732025,No,-13.04382914,20.9732025,13.04382914,Rock,Rock-Small,No,-12.7,12.7,12.7
28/01/2022 3:00,28/01/2022,3:00,19,1/28/22 3:09:00 PM,1/28/22,3:09:00,Rock,Small,1,Winter,28/01/2022 3:09,28/01/2022 3:10,28/01/2022,3:10,34540,2.469,189.5,16.71,2.469,204.2,16.71,3.87,13.41,58.87,5.593,1068.185,0,0,11.54,12.78,12.55,28/01/2022 3:10,18.64208331,10.6875594,No,-21.0124406,No,-13.05791669,21.0124406,13.05791669,Rock,Rock-Small,No,-12.7,12.7,12.7
28/01/2022 4:00,28/01/2022,4:00,17.5,1/28/22 4:09:00 PM,1/28/22,4:09:00,Rock,Small,1,Winter,28/01/2022 4:09,28/01/2022 3:50,28/01/2022,3:50,34544,2.519,205.7,13.06,2.519,220.4,13.1,3.86,13.23,59.25,5.536,1067.99,0.06,0,10.72,12.36,12.52,28/01/2022 3:50,17.23101937,9.907719453,No,-21.79228055,No,-14.46898063,21.79228055,14.46898063,Rock,Rock-Small,No,-14.2,14.2,14.2
28/01/2022 4:00,28/01/2022,4:00,17.5,1/28/22 4:09:00 PM,1/28/22,4:09:00,Rock,Small,1,Winter,28/01/2022 4:09,28/01/2022 4:00,28/01/2022,4:00,34545,2.038,197.8,8.86,2.038,212.5,8.9,3.42,13.12,59.87,5.567,1068,0.14,0,10.66,12.23,12.52,28/01/2022 4:00,17.223994,9.848281097,No,-21.8517189,No,-14.476006,21.8517189,14.476006,Rock,Rock-Small,No,-14.2,14.2,14.2
28/01/2022 4:00,28/01/2022,4:00,17.5,1/28/22 4:09:00 PM,1/28/22,4:09:00,Rock,Small,1,Winter,28/01/2022 4:09,28/01/2022 4:10,28/01/2022,4:10,34546,2.441,175.4,12.91,2.441,189.9,12.8,4.6,13.09,58.7,5.287,1068.004,0.25,0,10.57,12.19,12.52,28/01/2022 4:10,17.22207938,9.752312441,No,-21.94768756,No,-14.47792062,21.94768756,14.47792062,Rock,Rock-Small,No,-14.2,14.2,14.2
28/02/2022 5:00,28/02/2022,5:00,25,2/28/22 5:09:00 PM,2/28/22,5:09:00,Rock,Small,2,Winter,28/02/2022 5:09,28/02/2022 4:50,28/02/2022,4:50,39014,2.352,265.4,10.37,2.352,279.4,10.37,3.81,16.64,58.48,8.55,1065.292,0.52,0,14.13,15.36,12.64,28/02/2022 4:50,24.43592473,13.37786085,No,-18.32213915,No,-7.26407527,18.32213915,7.26407527,Rock,Rock-Small,No,-6.7,6.7,6.7
28/02/2022 5:00,28/02/2022,5:00,25,2/28/22 5:09:00 PM,2/28/22,5:09:00,Rock,Small,2,Winter,28/02/2022 5:09,28/02/2022 5:00,28/02/2022,5:00,39015,1.562,278.8,8.48,1.562,292.8,8.49,2.7,16.35,59.43,8.53,1065.209,0,0,14.01,15.3,12.64,28/02/2022 5:00,24.41685017,13.24689195,No,-18.45310805,No,-7.28314983,18.45310805,7.28314983,Rock,Rock-Small,No,-6.7,6.7,6.7
28/02/2022 5:00,28/02/2022,5:00,25,2/28/22 5:09:00 PM,2/28/22,5:09:00,Rock,Small,2,Winter,28/02/2022 5:09,28/02/2022 5:10,28/02/2022,5:10,39016,1.7,276.3,10.4,1.7,290.3,10.4,2.74,16.43,58.74,8.46,1065.263,0.5,0,13.95,15.17,12.64,28/02/2022 5:10,24.42210643,13.19398212,No,-18.50601788,No,-7.27789357,18.50601788,7.27789357,Rock,Rock-Small,No,-6.7,6.7,6.7
29/01/2022 3:00,29/01/2022,3:00,23,1/29/22 3:09:00 PM,1/29/22,3:09:00,Rock,Small,1,Winter,29/01/2022 3:09,29/01/2022 2:50,29/01/2022,2:50,34682,1.385,217.1,9.15,1.385,231.2,9.08,2.04,14.52,58.14,6.477,1067.6,0.31,0,12.98,13.76,12.6,29/01/2022 2:50,22.43879914,12.12172997,No,-19.57827003,No,-9.26120086,19.57827003,9.26120086,Rock,Rock-Small,No,-8.7,8.7,8.7
29/01/2022 3:00,29/01/2022,3:00,23,1/29/22 3:09:00 PM,1/29/22,3:09:00,Rock,Small,1,Winter,29/01/2022 3:09,29/01/2022 3:00,29/01/2022,3:00,34683,1.566,224.4,10.66,1.566,238.5,10.62,2.84,14.57,58.21,6.546,1067.547,0.59,0,13.03,13.71,12.59,29/01/2022 3:00,22.44202658,12.17476885,No,-19.52523115,No,-9.25797342,19.52523115,9.25797342,Rock,Rock-Small,No,-8.7,8.7,8.7
29/01/2022 3:00,29/01/2022,3:00,23,1/29/22 3:09:00 PM,1/29/22,3:09:00,Rock,Small,1,Winter,29/01/2022 3:09,29/01/2022 3:10,29/01/2022,3:10,34684,1.787,225.3,12.06,1.787,239.5,12.03,2.69,14.54,58.21,6.56,1067.535,0.78,0,13.14,13.71,12.59,29/01/2022 3:10,22.44008991,12.27640778,No,-19.42359222,No,-9.25991009,19.42359222,9.25991009,Rock,Rock-Small,No,-8.7,8.7,8.7
29/01/2022 4:00,29/01/2022,4:00,21,1/29/22 4:09:00 PM,1/29/22,4:09:00,Rock,Small,1,Winter,29/01/2022 4:09,29/01/2022 3:50,29/01/2022,3:50,34688,0.804,297.1,10.02,0.804,311.6,10,1.47,14.24,70.2,8.97,1067.4,0.49,0,12.76,13.36,12.57,29/01/2022 3:50,20.55929206,11.99051542,No,-19.70948458,No,-11.14070794,19.70948458,11.14070794,Rock,Rock-Small,No,-10.7,10.7,10.7
29/01/2022 4:00,29/01/2022,4:00,21,1/29/22 4:09:00 PM,1/29/22,4:09:00,Rock,Small,1,Winter,29/01/2022 4:09,29/01/2022 4:00,29/01/2022,4:00,34689,0.919,296,8.83,0.919,310.5,8.77,1.75,14.07,72.26,9.24,1067.4,0.93,0,12.73,13.22,12.57,29/01/2022 4:00,20.54834854,11.96574111,No,-19.73425889,No,-11.15165146,19.73425889,11.15165146,Rock,Rock-Small,No,-10.7,10.7,10.7
29/01/2022 4:00,29/01/2022,4:00,21,1/29/22 4:09:00 PM,1/29/22,4:09:00,Rock,Small,1,Winter,29/01/2022 4:09,29/01/2022 4:10,29/01/2022,4:10,34690,0.874,294.3,8.76,0.874,309,8.75,1.38,14.02,73.33,9.4,1067.487,0.01,0,12.74,13.17,12.56,29/01/2022 4:10,20.54513353,11.97354695,No,-19.72645305,No,-11.15486647,19.72645305,11.15486647,Rock,Rock-Small,No,-10.7,10.7,10.7
30/01/2022 3:00,30/01/2022,3:00,24,1/30/22 3:09:00 PM,1/30/22,3:09:00,Rock,Small,1,Winter,30/01/2022 3:09,30/01/2022 2:50,30/01/2022,2:50,34826,1.91,340.4,10.85,1.91,354.6,10.77,3.28,14.06,57,5.75,1064.246,0.89,0,10.71,12.55,12.61,30/01/2022 2:50,23.33900813,9.949922241,No,-21.75007776,No,-8.36099187,21.75007776,8.36099187,Rock,Rock-Small,No,-7.7,7.7,7.7
30/01/2022 3:00,30/01/2022,3:00,24,1/30/22 3:09:00 PM,1/30/22,3:09:00,Rock,Small,1,Winter,30/01/2022 3:09,30/01/2022 3:00,30/01/2022,3:00,34827,1.419,321.7,10.31,1.419,336,10.29,2.83,13.94,57.29,5.755,1064.136,0.5,0,10.59,12.64,12.61,30/01/2022 3:00,23.33131109,9.828125942,No,-21.87187406,No,-8.36868891,21.87187406,8.36868891,Rock,Rock-Small,No,-7.7,7.7,7.7
30/01/2022 3:00,30/01/2022,3:00,24,1/30/22 3:09:00 PM,1/30/22,3:09:00,Rock,Small,1,Winter,30/01/2022 3:09,30/01/2022 3:10,30/01/2022,3:10,34828,1.799,332.5,10.03,1.799,346.7,10.05,2.89,13.94,58.14,5.946,1063.999,0.51,0,10.61,12.63,12.6,30/01/2022 3:10,23.33131109,9.854336834,No,-21.84566317,No,-8.36868891,21.84566317,8.36868891,Rock,Rock-Small,No,-7.7,7.7,7.7
30/01/2022 4:00,30/01/2022,4:00,22,1/30/22 4:09:00 PM,1/30/22,4:09:00,Rock,Small,1,Winter,30/01/2022 4:09,30/01/2022 3:50,30/01/2022,3:50,34832,2.325,339.8,10.07,2.325,354.1,9.96,3.85,14.04,60.25,6.553,1063.8,0.31,0,10.7,12.92,12.59,30/01/2022 3:50,21.4774647,9.963710055,No,-21.73628995,No,-10.2225353,21.73628995,10.2225353,Rock,Rock-Small,No,-9.7,9.7,9.7
30/01/2022 4:00,30/01/2022,4:00,22,1/30/22 4:09:00 PM,1/30/22,4:09:00,Rock,Small,1,Winter,30/01/2022 4:09,30/01/2022 4:00,30/01/2022,4:00,34833,1.84,327.6,9.41,1.84,341.8,9.38,3.69,13.77,61.04,6.497,1063.721,0.12,0,10.49,12.75,12.58,30/01/2022 4:00,21.46014036,9.750427034,No,-21.94957297,No,-10.23985964,21.94957297,10.23985964,Rock,Rock-Small,No,-9.7,9.7,9.7
30/01/2022 4:00,30/01/2022,4:00,22,1/30/22 4:09:00 PM,1/30/22,4:09:00,Rock,Small,1,Winter,30/01/2022 4:09,30/01/2022 4:10,30/01/2022,4:10,34834,2.134,324.3,8.85,2.134,338.6,8.84,3.59,13.74,62.21,6.722,1063.786,0.17,0,10.54,12.67,12.58,30/01/2022 4:10,21.45821843,9.80476732,No,-21.89523268,No,-10.24178157,21.89523268,10.24178157,Rock,Rock-Small,No,-9.7,9.7,9.7
31/01/2022 4:00,31/01/2022,4:00,21,1/31/22 4:09:00 PM,1/31/22,4:09:00,Rock,Small,1,Winter,31/01/2022 4:09,31/01/2022 3:50,31/01/2022,3:50,34976,2.232,257.8,15.1,2.232,272.1,15.13,3.55,14.27,56.64,5.907,1058.907,0.2,0,11.21,13,12.58,31/01/2022 3:50,20.56122528,10.42878338,No,-21.27121662,No,-11.13877472,21.27121662,11.13877472,Rock,Rock-Small,No,-10.7,10.7,10.7
31/01/2022 4:00,31/01/2022,4:00,21,1/31/22 4:09:00 PM,1/31/22,4:09:00,Rock,Small,1,Winter,31/01/2022 4:09,31/01/2022 4:00,31/01/2022,4:00,34977,1.583,203.1,13.95,1.583,217.5,13.93,2.66,13.64,57.12,5.421,1058.813,0,0,10.86,12.78,12.58,31/01/2022 4:00,20.52075397,10.05318187,No,-21.64681813,No,-11.17924603,21.64681813,11.17924603,Rock,Rock-Small,No,-10.7,10.7,10.7
31/01/2022 4:00,31/01/2022,4:00,21,1/31/22 4:09:00 PM,1/31/22,4:09:00,Rock,Small,1,Winter,31/01/2022 4:09,31/01/2022 4:10,31/01/2022,4:10,34978,1.775,199,11.66,1.775,213.4,11.62,2.65,13.48,57.33,5.315,1058.562,0.21,0,10.8,12.44,12.58,31/01/2022 4:10,20.51051768,9.987136953,No,-21.71286305,No,-11.18948232,21.71286305,11.18948232,Rock,Rock-Small,No,-10.7,10.7,10.7
13/02/2022 1:00,13/02/2022,1:00,29.5,2/13/22 1:10:00 PM,2/13/22,1:10:00,Bush,Small,2,Winter,13/02/2022 1:10,13/02/2022 0:50,13/02/2022,0:50,36830,3.684,351.9,7.695,3.684,5.911,7.696,5.55,17.37,59,9.39,1067.536,0.07,9.21,14.42,16.42,12.69,13/02/2022 0:50,28.65729264,13.71343478,No,-17.98656522,Yes,-3.04270736,17.98656522,3.04270736,shade,shade,Yes,-2.2,2.2,2.2
13/02/2022 1:00,13/02/2022,1:00,29.5,2/13/22 1:10:00 PM,2/13/22,1:10:00,Bush,Small,2,Winter,13/02/2022 1:10,13/02/2022 1:00,13/02/2022,1:00,36831,3.376,351.8,8.18,3.376,5.818,8.18,5.07,17.27,59,9.22,1067.489,0,9.21,14.21,16.4,12.69,13/02/2022 1:00,28.65067947,13.50800751,No,-18.19199249,Yes,-3.04932053,18.19199249,3.04932053,shade,shade,Yes,-2.2,2.2,2.2
13/02/2022 1:00,13/02/2022,1:00,29.5,2/13/22 1:10:00 PM,2/13/22,1:10:00,Bush,Small,2,Winter,13/02/2022 1:10,13/02/2022 1:10,13/02/2022,1:10,36832,3.201,349.3,8.05,3.201,3.314,8.04,4.89,17.11,58.89,9.12,1067.437,0,9.21,14.14,16.25,12.68,13/02/2022 1:10,28.64011253,13.42787158,No,-18.27212842,Yes,-3.05988747,18.27212842,3.05988747,shade,shade,Yes,-2.2,2.2,2.2
13/02/2022 10:00,13/02/2022,10:00,29.5,2/13/22 10:09:00 AM,2/13/22,10:09:00,Bush,Large,2,Winter,13/02/2022 10:09,13/02/2022 9:50,13/02/2022,9:50,36884,2.757,24.07,16.08,2.757,38.08,16.08,4.43,20.05,43.19,7.299,1067.281,621.75,2.7,21.91,21.87,13.72,13/02/2022 9:50,28.83707009,24.14901442,No,-7.55098558,Yes,-2.86292991,7.55098558,2.86292991,shade,shade,Yes,-2.2,2.2,2.2
13/02/2022 10:00,13/02/2022,10:00,29.5,2/13/22 10:09:00 AM,2/13/22,10:09:00,Bush,Large,2,Winter,13/02/2022 10:09,13/02/2022 10:00,13/02/2022,10:00,36885,2.404,19.03,14.93,2.404,33.03,14.93,4.18,20.23,42.66,7.234,1067.167,619.46,2.86,22.45,22.25,13.69,13/02/2022 10:00,28.84932171,24.6466521,No,-7.0533479,Yes,-2.85067829,7.0533479,2.85067829,shade,shade,Yes,-2.2,2.2,2.2
13/02/2022 10:00,13/02/2022,10:00,29.5,2/13/22 10:09:00 AM,2/13/22,10:09:00,Bush,Large,2,Winter,13/02/2022 10:09,13/02/2022 10:10,13/02/2022,10:10,36886,2.12,16.04,21.28,2.12,30.03,21.28,3.86,20.38,41.47,7.021,1067.083,636.35,3.03,22.85,22.53,13.67,13/02/2022 10:10,28.85954852,25.10711151,No,-6.59288849,Yes,-2.84045148,6.59288849,2.84045148,shade,shade,Yes,-2.2,2.2,2.2
13/02/2022 11:00,13/02/2022,11:00,29.5,2/13/22 11:09:00 AM,2/13/22,11:09:00,Bush,Large,2,Winter,13/02/2022 11:09,13/02/2022 10:50,13/02/2022,10:50,36890,1.768,14.66,18.7,1.768,28.62,18.74,3.57,21.25,38.27,6.677,1066.346,722.57,3.7,24.79,23.96,13.64,13/02/2022 10:50,28.91917202,27.40465847,Yes,-4.29534153,Yes,-2.78082798,4.29534153,2.78082798,shade,shade,Yes,-2.2,2.2,2.2
13/02/2022 11:00,13/02/2022,11:00,29.5,2/13/22 11:09:00 AM,2/13/22,11:09:00,Bush,Large,2,Winter,13/02/2022 11:09,13/02/2022 11:00,13/02/2022,11:00,36891,1.697,358.7,33.23,1.697,12.69,33.22,3.32,21.28,38.53,6.728,1066.141,733.28,3.86,25.2,24.17,13.64,13/02/2022 11:00,28.9212374,27.84897723,Yes,-3.85102277,Yes,-2.7787626,3.85102277,2.7787626,shade,shade,Yes,-2.2,2.2,2.2
13/02/2022 11:00,13/02/2022,11:00,29.5,2/13/22 11:09:00 AM,2/13/22,11:09:00,Bush,Large,2,Winter,13/02/2022 11:09,13/02/2022 11:10,13/02/2022,11:10,36892,1.535,335.8,28.94,1.535,349.7,28.95,3.13,21.7,37.75,6.891,1066.024,744.09,4.03,25.62,24.24,13.62,13/02/2022 11:10,28.95021861,28.32117886,Yes,-3.37882114,Yes,-2.74978139,3.37882114,2.74978139,shade,shade,Yes,-2.2,2.2,2.2
13/02/2022 2:00,13/02/2022,2:00,27,2/13/22 2:09:00 PM,2/13/22,2:09:00,Rock,Small,2,Winter,13/02/2022 2:09,13/02/2022 1:50,13/02/2022,1:50,36836,2.957,334.3,8.55,2.957,348.3,8.56,4.74,16.86,56.94,8.36,1067.22,0,9.21,13.84,15.91,12.67,13/02/2022 1:50,26.30674883,13.10784593,No,-18.59215407,Yes,-5.39325117,18.59215407,5.39325117,shade,shade,Yes,-4.7,4.7,3.2
13/02/2022 2:00,13/02/2022,2:00,28.5,2/13/22 2:10:00 PM,2/13/22,2:10:00,Bush,Small,2,Winter,13/02/2022 2:10,13/02/2022 1:50,13/02/2022,1:50,36836,2.957,334.3,8.55,2.957,348.3,8.56,4.74,16.86,56.94,8.36,1067.22,0,9.21,13.84,15.91,12.67,13/02/2022 1:50,27.69735126,13.10784593,No,-18.59215407,Yes,-4.00264874,18.59215407,4.00264874,shade,shade,Yes,-3.2,3.2,3.2
13/02/2022 2:00,13/02/2022,2:00,27,2/13/22 2:09:00 PM,2/13/22,2:09:00,Rock,Small,2,Winter,13/02/2022 2:09,13/02/2022 2:00,13/02/2022,2:00,36837,2.656,339.9,9.46,2.656,353.9,9.46,4.11,16.87,56.72,8.34,1067.175,0.03,9.21,13.78,15.87,12.66,13/02/2022 2:00,26.30740819,13.05061795,No,-18.64938205,Yes,-5.39259181,18.64938205,5.39259181,shade,shade,Yes,-4.7,4.7,3.2
13/02/2022 2:00,13/02/2022,2:00,28.5,2/13/22 2:10:00 PM,2/13/22,2:10:00,Bush,Small,2,Winter,13/02/2022 2:10,13/02/2022 2:00,13/02/2022,2:00,36837,2.656,339.9,9.46,2.656,353.9,9.46,4.11,16.87,56.72,8.34,1067.175,0.03,9.21,13.78,15.87,12.66,13/02/2022 2:00,27.69800995,13.05061795,No,-18.64938205,Yes,-4.00199005,18.64938205,4.00199005,shade,shade,Yes,-3.2,3.2,3.2
13/02/2022 2:00,13/02/2022,2:00,27,2/13/22 2:09:00 PM,2/13/22,2:09:00,Rock,Small,2,Winter,13/02/2022 2:09,13/02/2022 2:10,13/02/2022,2:10,36838,3.028,353.6,7.23,3.028,7.597,7.227,4.58,16.98,55.51,8.12,1067.012,0.08,9.21,13.84,15.92,12.66,13/02/2022 2:10,26.31466561,13.10480188,No,-18.59519812,Yes,-5.38533439,18.59519812,5.38533439,shade,shade,Yes,-4.7,4.7,3.2
13/02/2022 2:00,13/02/2022,2:00,28.5,2/13/22 2:10:00 PM,2/13/22,2:10:00,Bush,Small,2,Winter,13/02/2022 2:10,13/02/2022 2:10,13/02/2022,2:10,36838,3.028,353.6,7.23,3.028,7.597,7.227,4.58,16.98,55.51,8.12,1067.012,0.08,9.21,13.84,15.92,12.66,13/02/2022 2:10,27.70525994,13.10480188,No,-18.59519812,Yes,-3.99474006,18.59519812,3.99474006,shade,shade,Yes,-3.2,3.2,3.2
13/02/2022 2:30,13/02/2022,2:30,29,2/13/22 2:37:00 PM,2/13/22,2:37:00,Bush,Medium,2,Winter,13/02/2022 2:37,13/02/2022 2:20,13/02/2022,2:20,36839,2.868,344.4,9.21,2.868,358.4,9.24,4.51,17.08,54.22,7.876,1066.994,0.03,0,13.77,16.01,12.65,13/02/2022 2:20,28.1750741,13.0348596,No,-18.6651404,Yes,-3.5249259,18.6651404,3.5249259,shade,shade,Yes,-2.7,2.7,2.7
13/02/2022 2:30,13/02/2022,2:30,29,2/13/22 2:37:00 PM,2/13/22,2:37:00,Bush,Medium,2,Winter,13/02/2022 2:37,13/02/2022 2:30,13/02/2022,2:30,36840,1.946,325.2,13.32,1.946,339.2,13.32,3.53,16.98,53.05,7.425,1066.957,0.03,0,13.52,15.97,12.65,13/02/2022 2:30,28.16847834,12.7808294,No,-18.9191706,Yes,-3.53152166,18.9191706,3.53152166,shade,shade,Yes,-2.7,2.7,2.7
13/02/2022 2:30,13/02/2022,2:30,29,2/13/22 2:37:00 PM,2/13/22,2:37:00,Bush,Medium,2,Winter,13/02/2022 2:37,13/02/2022 2:40,13/02/2022,2:40,36841,1.858,322.1,11.61,1.858,336.1,11.6,3.14,16.91,50.67,6.755,1066.89,0.43,0,13.38,15.71,12.65,13/02/2022 2:40,28.16386534,12.62186109,No,-19.07813891,Yes,-3.53613466,19.07813891,3.53613466,shade,shade,Yes,-2.7,2.7,2.7
13/02/2022 3:00,13/02/2022,3:00,28,2/13/22 3:09:00 PM,2/13/22,3:09:00,Rock,Small,2,Winter,13/02/2022 3:09,13/02/2022 2:50,13/02/2022,2:50,36842,2.022,328.2,12.3,2.022,342.2,12.31,3.72,16.87,50.78,6.686,1066.822,0.25,0,13.36,15.67,12.64,13/02/2022 2:50,27.23463233,12.59997043,No,-19.10002957,Yes,-4.46536767,19.10002957,4.46536767,shade,shade,Yes,-3.7,3.7,3.7
13/02/2022 3:00,13/02/2022,3:00,26,2/13/22 3:10:00 PM,2/13/22,3:10:00,Bush,Small,2,Winter,13/02/2022 3:10,13/02/2022 2:50,13/02/2022,2:50,36842,2.022,328.2,12.3,2.022,342.2,12.31,3.72,16.87,50.78,6.686,1066.822,0.25,0,13.36,15.67,12.64,13/02/2022 2:50,25.379561,12.59997043,No,-19.10002957,Yes,-6.320439,19.10002957,6.320439,shade,shade,Yes,-5.7,5.7,3.7
13/02/2022 3:00,13/02/2022,3:00,28,2/13/22 3:09:00 PM,2/13/22,3:09:00,Rock,Small,2,Winter,13/02/2022 3:09,13/02/2022 3:00,13/02/2022,3:00,36843,1.922,326.7,10.39,1.922,340.7,10.4,3.31,16.73,50.67,6.561,1066.729,0.12,0,13.26,15.55,12.64,13/02/2022 3:00,27.22541376,12.492886,No,-19.207114,Yes,-4.47458624,19.207114,4.47458624,shade,shade,Yes,-3.7,3.7,3.7
13/02/2022 3:00,13/02/2022,3:00,26,2/13/22 3:10:00 PM,2/13/22,3:10:00,Bush,Small,2,Winter,13/02/2022 3:10,13/02/2022 3:00,13/02/2022,3:00,36843,1.922,326.7,10.39,1.922,340.7,10.4,3.31,16.73,50.67,6.561,1066.729,0.12,0,13.26,15.55,12.64,13/02/2022 3:00,25.37032988,12.492886,No,-19.207114,Yes,-6.32967012,19.207114,6.32967012,shade,shade,Yes,-5.7,5.7,3.7
13/02/2022 3:00,13/02/2022,3:00,28,2/13/22 3:09:00 PM,2/13/22,3:09:00,Rock,Small,2,Winter,13/02/2022 3:09,13/02/2022 3:10,13/02/2022,3:10,36844,1.77,320.9,16.58,1.77,334.9,16.59,3.5,16.71,49.4,6.219,1066.8,0.46,0,13.19,15.43,12.63,13/02/2022 3:10,27.22409791,12.41427027,No,-19.28572973,Yes,-4.47590209,19.28572973,4.47590209,shade,shade,Yes,-3.7,3.7,3.7
