"TIMESTAMP","RECORD","Speed_AVG","Direction_AVG","Direction_StDev","Raw_Speed_AVG","Raw_Direction_AVG","Raw_Direction_StDev","Speed_Max","Temperature_Avg","RH_Avg","Dewpoint_T_Avg","Pressure_Avg","Radiation_Avg","Sunshine","IR_Temp_Avg","IRdetectorT_Avg","Batt_Min"
"2020-08-13 12:20:00",14501,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.35
"2020-08-13 12:30:00",14502,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.35
"2020-08-13 12:40:00",14503,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.35
"2020-08-13 12:50:00",14504,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.36
"2020-08-13 13:00:00",14505,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.36
"2020-08-13 13:10:00",14506,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.36
"2020-08-13 13:20:00",14507,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.36
"2020-08-13 13:30:00",14508,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.36
"2020-08-13 13:40:00",14509,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.36
"2020-08-13 13:50:00",14510,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.36
"2020-08-13 14:00:00",14511,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.37
"2020-08-13 14:10:00",14512,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.37
"2020-08-13 14:20:00",14513,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.39
"2020-08-13 14:30:00",14514,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.39
"2020-08-13 14:40:00",14515,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.4
"2020-08-13 14:50:00",14516,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.4
"2020-08-13 15:00:00",14517,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.4
"2020-08-13 15:10:00",14518,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.4
"2020-08-13 15:20:00",14519,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.4
"2020-08-13 15:30:00",14520,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.4
"2020-08-13 15:40:00",14521,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.4
"2020-08-13 15:50:00",14522,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.4
"2020-08-13 16:00:00",14523,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.41
"2020-08-13 16:10:00",14524,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.41
"2020-08-13 16:20:00",14525,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.41
"2020-08-13 16:30:00",14526,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.41
"2020-08-13 16:40:00",14527,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.41
"2020-08-13 16:50:00",14528,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.41
"2020-08-13 17:00:00",14529,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.41
"2020-08-13 17:10:00",14530,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.41
"2020-08-13 17:20:00",14531,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.41
"2020-08-13 17:30:00",14532,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.41
"2020-08-13 17:40:00",14533,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.41
"2020-08-13 17:50:00",14534,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.42
"2020-08-13 18:00:00",14535,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.42
"2020-08-13 18:10:00",14536,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.42
"2020-08-13 18:20:00",14537,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.42
"2020-08-13 18:30:00",14538,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.42
"2020-08-13 18:40:00",14539,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.42
"2020-08-13 18:50:00",14540,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.42
"2020-08-13 19:00:00",14541,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.42
"2020-08-13 19:10:00",14542,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.42
"2020-08-13 19:20:00",14543,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.42
"2020-08-13 19:30:00",14544,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.42
"2020-08-13 19:40:00",14545,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.42
"2020-08-13 19:50:00",14546,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.42
"2020-08-13 20:00:00",14547,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.43
"2020-08-13 20:10:00",14548,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.43
"2020-08-13 20:20:00",14549,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.43
"2020-08-13 20:30:00",14550,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.43
"2020-08-13 20:40:00",14551,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.43
"2020-08-13 20:50:00",14552,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.43
"2020-08-13 21:00:00",14553,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.43
"2020-08-13 21:10:00",14554,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.43
"2020-08-13 21:20:00",14555,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.43
"2020-08-13 21:30:00",14556,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.43
"2020-08-13 21:40:00",14557,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.43
"2020-08-13 21:50:00",14558,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.43
"2020-08-13 22:00:00",14559,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.43
"2020-08-13 22:10:00",14560,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.43
"2020-08-13 22:20:00",14561,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.43
"2020-08-13 22:30:00",14562,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.43
"2020-08-13 22:40:00",14563,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.43
"2020-08-13 22:50:00",14564,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.44
"2020-08-13 23:00:00",14565,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.44
"2020-08-13 23:10:00",14566,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.44
"2020-08-13 23:20:00",14567,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.44
"2020-08-13 23:30:00",14568,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.44
"2020-08-13 23:40:00",14569,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.44
"2020-08-13 23:50:00",14570,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.44
"2020-08-14 00:00:00",14571,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.44
"2020-08-14 00:10:00",14572,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.44
"2020-08-14 00:20:00",14573,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.44
"2020-08-14 00:30:00",14574,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.44
"2020-08-14 00:40:00",14575,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.44
"2020-08-14 00:50:00",14576,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.44
"2020-08-14 01:00:00",14577,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.44
"2020-08-14 01:10:00",14578,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.44
"2020-08-14 01:20:00",14579,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.44
"2020-08-14 01:30:00",14580,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.44
"2020-08-14 01:40:00",14581,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.44
"2020-08-14 01:50:00",14582,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.45
"2020-08-14 02:00:00",14583,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.45
"2020-08-14 02:10:00",14584,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.45
"2020-08-14 02:20:00",14585,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.45
"2020-08-14 02:30:00",14586,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.45
"2020-08-14 02:40:00",14587,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.45
"2020-08-14 02:50:00",14588,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.45
"2020-08-14 03:00:00",14589,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.45
"2020-08-14 03:10:00",14590,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.45
"2020-08-14 03:20:00",14591,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.45
"2020-08-14 03:30:00",14592,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.45
"2020-08-14 03:40:00",14593,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.45
"2020-08-14 03:50:00",14594,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.45
"2020-08-14 04:00:00",14595,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.45
"2020-08-14 04:10:00",14596,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.45
"2020-08-14 04:20:00",14597,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.45
"2020-08-14 04:30:00",14598,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.45
"2020-08-14 04:40:00",14599,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.45
"2020-08-14 04:50:00",14600,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.45
"2020-08-14 05:00:00",14601,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.45
"2020-08-14 05:10:00",14602,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.45
"2020-08-14 05:20:00",14603,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.45
"2020-08-14 05:30:00",14604,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.45
"2020-08-14 05:40:00",14605,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.45
"2020-08-14 05:50:00",14606,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.45
"2020-08-14 06:00:00",14607,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.45
"2020-08-14 06:10:00",14608,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.45
"2020-08-14 06:20:00",14609,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.45
"2020-08-14 06:30:00",14610,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.45
"2020-08-14 06:40:00",14611,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.45
"2020-08-14 06:50:00",14612,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.45
"2020-08-14 07:00:00",14613,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.46
"2020-08-14 07:10:00",14614,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.46
"2020-08-14 07:20:00",14615,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.46
"2020-08-14 07:30:00",14616,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.46
"2020-08-14 07:40:00",14617,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.46
"2020-08-14 07:50:00",14618,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.46
"2020-08-14 08:00:00",14619,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.46
"2020-08-14 08:10:00",14620,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.46
"2020-08-14 08:20:00",14621,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.46
"2020-08-14 08:30:00",14622,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.46
"2020-08-14 08:40:00",14623,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.46
"2020-08-14 08:50:00",14624,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.46
"2020-08-14 09:00:00",14625,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.46
"2020-08-14 09:10:00",14626,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.46
"2020-08-14 09:20:00",14627,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.46
"2020-08-14 09:30:00",14628,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.46
"2020-08-14 09:40:00",14629,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.46
"2020-08-14 09:50:00",14630,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.46
"2020-08-14 10:00:00",14631,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.46
"2020-08-14 10:10:00",14632,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.46
"2020-08-14 10:20:00",14633,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.46
"2020-08-14 10:30:00",14634,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.46
"2020-08-14 10:40:00",14635,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.46
"2020-08-14 10:50:00",14636,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.46
"2020-08-14 11:00:00",14637,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.46
"2020-08-14 11:10:00",14638,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.46
"2020-08-14 11:20:00",14639,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.46
"2020-08-14 11:30:00",14640,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.46
"2020-08-14 11:40:00",14641,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.46
"2020-08-14 11:50:00",14642,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.46
"2020-08-14 12:00:00",14643,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.46
"2020-08-14 12:10:00",14644,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.46
"2020-08-14 12:20:00",14645,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.47
"2020-08-14 12:30:00",14646,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.47
"2020-08-14 12:40:00",14647,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.47
"2020-08-14 12:50:00",14648,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.47
"2020-08-14 13:00:00",14649,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.47
"2020-08-14 13:10:00",14650,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.47
"2020-08-14 13:20:00",14651,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.47
"2020-08-14 13:30:00",14652,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.47
"2020-08-14 13:40:00",14653,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.47
"2020-08-14 13:50:00",14654,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.47
"2020-08-14 14:00:00",14655,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.47
"2020-08-14 14:10:00",14656,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.47
"2020-08-14 14:20:00",14657,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.47
"2020-08-14 14:30:00",14658,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.47
"2020-08-14 14:40:00",14659,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.47
"2020-08-14 14:50:00",14660,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.47
"2020-08-14 15:00:00",14661,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.47
"2020-08-14 15:10:00",14662,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.47
"2020-08-14 15:20:00",14663,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.47
"2020-08-14 15:30:00",14664,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.47
"2020-08-14 15:40:00",14665,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.47
"2020-08-14 15:50:00",14666,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.47
"2020-08-14 16:00:00",14667,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.47
"2020-08-14 16:10:00",14668,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.47
"2020-08-14 16:20:00",14669,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.47
"2020-08-14 16:30:00",14670,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.47
"2020-08-14 16:40:00",14671,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.47
"2020-08-14 16:50:00",14672,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.47
"2020-08-14 17:00:00",14673,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.47
"2020-08-14 17:10:00",14674,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.47
"2020-08-14 17:20:00",14675,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.47
"2020-08-14 17:30:00",14676,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.47
"2020-08-14 17:40:00",14677,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.47
"2020-08-14 17:50:00",14678,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.47
"2020-08-14 18:00:00",14679,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.47
"2020-08-14 18:10:00",14680,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.47
"2020-08-14 18:20:00",14681,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.47
"2020-08-14 18:30:00",14682,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.47
"2020-08-14 18:40:00",14683,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.47
"2020-08-14 18:50:00",14684,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.47
"2020-08-14 19:00:00",14685,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.47
"2020-08-14 19:10:00",14686,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.47
"2020-08-14 19:20:00",14687,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.47
"2020-08-14 19:30:00",14688,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.47
"2020-08-14 19:40:00",14689,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.47
"2020-08-14 19:50:00",14690,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.47
"2020-08-14 20:00:00",14691,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.47
"2020-08-14 20:10:00",14692,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.47
"2020-08-14 20:20:00",14693,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.47
"2020-08-14 20:30:00",14694,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.47
"2020-08-14 20:40:00",14695,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.47
"2020-08-14 20:50:00",14696,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.47
"2020-08-14 21:00:00",14697,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.47
"2020-08-14 21:10:00",14698,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.47
"2020-08-14 21:20:00",14699,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.47
"2020-08-14 21:30:00",14700,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.47
"2020-08-14 21:40:00",14701,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.47
"2020-08-14 21:50:00",14702,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.47
"2020-08-14 22:00:00",14703,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.47
"2020-08-14 22:10:00",14704,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.47
"2020-08-14 22:20:00",14705,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.47
"2020-08-14 22:30:00",14706,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.47
"2020-08-14 22:40:00",14707,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.47
"2020-08-14 22:50:00",14708,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.47
"2020-08-14 23:00:00",14709,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.47
"2020-08-14 23:10:00",14710,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.47
"2020-08-14 23:20:00",14711,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.48
"2020-08-14 23:30:00",14712,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.47
"2020-08-14 23:40:00",14713,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.47
"2020-08-14 23:50:00",14714,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.47
"2020-08-15 00:00:00",14715,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.47
"2020-08-15 00:10:00",14716,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.48
"2020-08-15 00:20:00",14717,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.48
"2020-08-15 00:30:00",14718,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.48
"2020-08-15 00:40:00",14719,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.48
"2020-08-15 00:50:00",14720,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.48
"2020-08-15 01:00:00",14721,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.48
"2020-08-15 01:10:00",14722,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.48
"2020-08-15 01:20:00",14723,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.48
"2020-08-15 01:30:00",14724,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.48
"2020-08-15 01:40:00",14725,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.48
"2020-08-15 01:50:00",14726,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.48
"2020-08-15 02:00:00",14727,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.48
"2020-08-15 02:10:00",14728,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.48
"2020-08-15 02:20:00",14729,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.48
"2020-08-15 02:30:00",14730,0,0,0,0,0,0,0,"NAN",0,0,0,"NAN",0,"NAN",0,13.48
