round_dt,Date,Time,iButton_Temp,Time_Date,Object,Size,Month,Season,RECORD,Speed_AVG,Direction_AVG,Direction_StDev,Raw_Speed_AVG,Raw_Direction_AVG,Raw_Direction_StDev,Speed_Max,Temperature_Avg,RH_Avg,Dewpoint_T_Avg,Pressure_Avg,Radiation_Avg,Sunshine,IR_Temp_Avg,IRdetectorT_Avg,Batt_Min
20/02/2022 4:00,20/02/2022,4:00,20,2/20/22 4:09:00 PM,Rock,Small,2,Winter,37858,2.526,195.2,13.02,2.526,209.2,13.02,4.25,16.18,68.38,10.44,1064.131,0.34,0,14.04,15.16,12.53
21/02/2022 3:00,21/02/2022,3:00,23,2/21/22 3:09:00 PM,Rock,Small,2,Winter,37994,0.954,229.3,23.79,0.954,243.3,23.79,1.45,16.14,69.63,10.68,1067.5,0.06,0,12.48,14.52,12.68
21/02/2022 3:00,21/02/2022,3:00,23,2/21/22 3:09:00 PM,Rock,Small,2,Winter,37995,1.161,203.5,21.45,1.161,217.5,21.46,2.32,15.84,70.79,10.63,1067.52,0.35,0,12.43,14.2,12.68
21/02/2022 3:00,21/02/2022,3:00,23,2/21/22 3:09:00 PM,Rock,Small,2,Winter,37996,1.6,230.8,8.2,1.6,244.8,8.19,2.42,16.05,69.75,10.63,1067.662,1.02,0,12.55,14.09,12.68
21/02/2022 4:00,21/02/2022,4:00,22.5,2/21/22 4:09:00 PM,Rock,Small,2,Winter,38000,1.569,240.3,9.3,1.569,254.3,9.28,3.03,15.8,69.57,10.33,1067.835,0.33,0,12.38,13.92,12.66
21/02/2022 4:00,21/02/2022,4:00,22.5,2/21/22 4:09:00 PM,Rock,Small,2,Winter,38001,1.839,236.9,7.746,1.839,250.9,7.746,2.85,15.82,69.33,10.28,1067.717,0.45,0,12.37,13.96,12.66
21/02/2022 4:00,21/02/2022,4:00,22.5,2/21/22 4:09:00 PM,Rock,Small,2,Winter,38002,2.662,223.3,7.63,2.662,237.3,7.63,3.75,16.3,66.21,10.09,1067.842,1.16,0,12.53,14.23,12.65
22/02/2022 1:00,22/02/2022,1:00,25.5,2/22/22 1:09:00 PM,Rock,Small,2,Winter,38126,1.749,315.7,31.04,1.749,329.7,31.04,2.86,18.57,61.14,11.06,1061.962,0.4,8.87,15.41,17.31,12.72
22/02/2022 1:00,22/02/2022,1:00,25.5,2/22/22 1:09:00 PM,Rock,Small,2,Winter,38127,0.99,321.7,9.24,0.99,335.7,9.24,1.53,18.25,62.71,11.1,1061.926,0,8.87,15.09,17.15,12.72
22/02/2022 1:00,22/02/2022,1:00,25.5,2/22/22 1:09:00 PM,Rock,Small,2,Winter,38128,0.778,292.4,7.439,0.778,306.4,7.439,1.2,17.93,64.55,11.23,1061.806,0,8.87,14.91,16.79,12.72
22/02/2022 4:00,22/02/2022,4:00,25,2/22/22 4:09:00 PM,Rock,Small,2,Winter,38144,1.167,240,17.03,1.167,254,17.05,2.05,17.79,62,10.54,1060.843,1.19,0,13.94,15.56,12.65
22/02/2022 4:00,22/02/2022,4:00,25,2/22/22 4:09:00 PM,Rock,Small,2,Winter,38145,0.635,253.2,23.35,0.635,267.2,23.35,1.18,17.57,62.81,10.5,1060.86,0.53,0,13.84,15.37,12.65
22/02/2022 4:00,22/02/2022,4:00,25,2/22/22 4:09:00 PM,Rock,Small,2,Winter,38146,1.356,291.8,20.6,1.356,305.8,20.59,1.93,17.09,65.89,10.74,1060.985,0.68,0,13.85,15.2,12.64
23/02/2022 1:00,23/02/2022,1:00,25,2/23/22 1:09:00 PM,Rock,Small,2,Winter,38270,1.81,339.9,10.95,1.81,353.9,10.96,3.55,19.74,55.47,10.72,1057.421,0.47,9.29,16.34,18.42,12.73
23/02/2022 1:00,23/02/2022,1:00,25,2/23/22 1:09:00 PM,Rock,Small,2,Winter,38271,2.088,339.4,12.77,2.088,353.4,12.79,3.29,19.39,57.59,10.89,1057.359,0,9.29,16.02,18.34,12.72
23/02/2022 1:00,23/02/2022,1:00,25,2/23/22 1:09:00 PM,Rock,Small,2,Winter,38272,2.079,347,8.85,2.079,1.025,8.85,3.88,19.3,59.89,11.4,1057.308,0.22,9.29,16.02,18.22,12.72
23/02/2022 2:00,23/02/2022,2:00,25.5,2/23/22 2:09:00 PM,Rock,Small,2,Winter,38276,1.192,301.5,11.54,1.192,315.5,11.54,2.15,18.89,60.03,11.15,1057.231,0.22,9.29,16.17,17.9,12.71
23/02/2022 2:00,23/02/2022,2:00,25.5,2/23/22 2:09:00 PM,Rock,Small,2,Winter,38277,2.039,334.2,13.69,2.039,348.2,13.69,3.18,19.16,59.57,11.2,1057.141,1.32,9.29,16.55,17.92,12.7
23/02/2022 2:00,23/02/2022,2:00,25.5,2/23/22 2:09:00 PM,Rock,Small,2,Winter,38278,1.597,344.9,12.54,1.597,358.9,12.54,2.42,19.23,59.99,11.34,1057.1,0.91,9.29,16.71,18.12,12.7
24/02/2022 1:00,24/02/2022,1:00,25.5,2/24/22 1:09:00 PM,Rock,Small,2,Winter,38414,1.401,199.7,19.32,1.401,213.7,19.32,2.11,19.35,53.48,9.83,1051.677,0.82,9.27,16.66,17.9,12.72
24/02/2022 1:00,24/02/2022,1:00,25.5,2/24/22 1:09:00 PM,Rock,Small,2,Winter,38415,0.889,248.7,22.63,0.889,262.7,22.63,1.34,19.15,54.97,9.97,1051.659,0.02,9.27,16.34,17.8,12.71
24/02/2022 1:00,24/02/2022,1:00,25.5,2/24/22 1:09:00 PM,Rock,Small,2,Winter,38416,1.166,238,11.04,1.166,252,11.04,1.72,18.81,56.41,10.09,1051.766,0.5,9.27,16.34,17.48,12.71
24/02/2022 2:00,24/02/2022,2:00,25.5,2/24/22 2:09:00 PM,Rock,Small,2,Winter,38420,1.194,265.3,14.44,1.194,279.3,14.45,1.71,18.76,52.21,8.9,1051.563,0.68,9.27,15.72,16.97,12.69
24/02/2022 2:00,24/02/2022,2:00,25.5,2/24/22 2:09:00 PM,Rock,Small,2,Winter,38421,0.647,299.6,9.65,0.647,313.6,9.65,1.08,18.46,52.47,8.69,1051.5,0.39,9.27,15.66,16.82,12.69
24/02/2022 2:00,24/02/2022,2:00,25.5,2/24/22 2:09:00 PM,Rock,Small,2,Winter,38422,0.691,307.3,14.29,0.691,321.3,14.29,1.33,18.48,52.42,8.69,1051.5,1.25,9.27,15.74,16.74,12.68
24/02/2022 3:00,24/02/2022,3:00,24,2/24/22 3:09:00 PM,Rock,Small,2,Winter,38426,0.753,251.9,29.6,0.753,265.9,29.6,1.41,18.35,53.36,8.84,1051.4,1.46,0,15.37,16.28,12.67
24/02/2022 3:00,24/02/2022,3:00,24,2/24/22 3:09:00 PM,Rock,Small,2,Winter,38427,1.237,280.8,7.095,1.237,294.8,7.095,1.88,18.16,54.66,9.01,1051.442,1.12,0,15.27,16.12,12.66
24/02/2022 3:00,24/02/2022,3:00,24,2/24/22 3:09:00 PM,Rock,Small,2,Winter,38428,0.973,280.4,6.908,0.973,294.4,6.908,2.09,18.01,55.17,9.02,1051.395,0.56,0,15.13,16.08,12.66
24/02/2022 4:00,24/02/2022,4:00,23,2/24/22 4:09:00 PM,Rock,Small,2,Winter,38432,1.174,286.7,6.159,1.174,300.7,6.159,2.17,17.87,61.53,10.5,1051.138,0.58,0,15.01,16.23,12.65
24/02/2022 4:00,24/02/2022,4:00,23,2/24/22 4:09:00 PM,Rock,Small,2,Winter,38433,1.1,287.6,8.29,1.1,301.6,8.3,2.16,17.74,62.25,10.55,1051.097,0.43,0,14.88,16.16,12.64
24/02/2022 4:00,24/02/2022,4:00,23,2/24/22 4:09:00 PM,Rock,Small,2,Winter,38434,1.425,286.5,11.36,1.425,300.5,11.37,2.29,17.9,62.14,10.64,1051.2,1.03,0,14.9,16.13,12.64
25/02/2022 2:00,25/02/2022,2:00,22.5,2/25/22 2:09:00 PM,Rock,Small,2,Winter,38564,0.989,206.7,26.6,0.989,220.7,26.59,2.22,17.67,49.93,7.202,1056.336,0.07,8.83,15.16,16.41,12.71
25/02/2022 2:00,25/02/2022,2:00,22.5,2/25/22 2:09:00 PM,Rock,Small,2,Winter,38565,1.907,188,14.65,1.907,202,14.63,3.26,17.92,49.21,7.267,1056.282,1.34,8.83,15.53,16.45,12.71
25/02/2022 2:00,25/02/2022,2:00,22.5,2/25/22 2:09:00 PM,Rock,Small,2,Winter,38566,1.586,182.8,24.62,1.586,196.8,24.61,3.57,17.89,49.01,7.201,1056.22,0.51,8.83,15.49,16.67,12.7
25/02/2022 3:00,25/02/2022,3:00,23,2/25/22 3:09:00 PM,Rock,Small,2,Winter,38570,2.457,202.9,12.57,2.457,216.9,12.57,4.79,18.45,46.91,7.009,1055.8,0.72,0,15.81,17.04,12.68
25/02/2022 3:00,25/02/2022,3:00,23,2/25/22 3:09:00 PM,Rock,Small,2,Winter,38571,2.043,192.1,14.74,2.043,206.1,14.75,4.36,18.33,47.2,7.003,1055.8,0.37,0,15.87,17.1,12.68
25/02/2022 3:00,25/02/2022,3:00,23,2/25/22 3:09:00 PM,Rock,Small,2,Winter,38572,2.017,184.1,24.01,2.017,198.1,24.01,4.62,18.56,46.23,6.97,1055.789,0.74,0,16.15,17.25,12.68
25/02/2022 4:00,25/02/2022,4:00,22.5,2/25/22 4:09:00 PM,Rock,Small,2,Winter,38576,2.223,182.2,10.14,2.223,196.2,10.14,3.47,17.93,48.38,6.986,1056,0.15,0,15.75,17.09,12.66
25/02/2022 4:00,25/02/2022,4:00,22.5,2/25/22 4:09:00 PM,Rock,Small,2,Winter,38577,2.647,187.1,8.46,2.647,201.1,8.45,4.29,17.77,48.61,6.906,1056,0.11,0,15.67,16.99,12.66
25/02/2022 4:00,25/02/2022,4:00,22.5,2/25/22 4:09:00 PM,Rock,Small,2,Winter,38578,2.241,193.8,7.534,2.241,207.8,7.522,3.27,17.71,48.95,6.9,1056.048,0.01,0,15.61,16.92,12.65
25/02/2022 5:00,25/02/2022,5:00,21.5,2/25/22 5:09:00 PM,Rock,Small,2,Winter,38582,0.666,191.9,10.99,0.666,205.9,10.99,1.26,17.05,51,6.967,1056.2,0.38,0,16.04,16.38,12.63
25/02/2022 5:00,25/02/2022,5:00,21.5,2/25/22 5:09:00 PM,Rock,Small,2,Winter,38583,1.05,141.2,27.81,1.05,155.2,27.81,1.53,17.03,51.84,7.188,1056.155,0.55,0,15.86,16.28,12.63
25/02/2022 5:00,25/02/2022,5:00,21.5,2/25/22 5:09:00 PM,Rock,Small,2,Winter,38584,1.723,150.5,15.79,1.723,164.5,15.79,2.89,16.71,52.45,7.023,1056.258,0.41,0,15.4,16.14,12.63
26/02/2022 1:00,26/02/2022,1:00,19.5,2/26/22 1:09:00 PM,Rock,Small,2,Winter,38702,3.254,179.4,22.51,3.254,193.4,22.51,5.61,17.87,57.57,9.48,1061.58,0.04,9.1,15.77,17.2,12.74
26/02/2022 1:00,26/02/2022,1:00,19.5,2/26/22 1:09:00 PM,Rock,Small,2,Winter,38703,1.927,216.8,21.72,1.927,230.8,21.72,3.07,17.66,58.16,9.42,1061.625,0,9.1,15.55,16.98,12.73
26/02/2022 1:00,26/02/2022,1:00,19.5,2/26/22 1:09:00 PM,Rock,Small,2,Winter,38704,2.901,198.6,18.51,2.901,212.6,18.51,5.59,17.76,57.99,9.48,1061.595,0.31,9.1,15.58,16.88,12.73
26/02/2022 2:00,26/02/2022,2:00,19.5,2/26/22 2:09:00 PM,Rock,Small,2,Winter,38708,1.99,144.9,45.15,1.99,158.9,45.15,5.03,17.78,56.43,9.1,1061.615,0.33,9.1,15.73,16.94,12.71
26/02/2022 2:00,26/02/2022,2:00,19.5,2/26/22 2:09:00 PM,Rock,Small,2,Winter,38709,1.875,149.6,23.55,1.875,163.6,23.55,3.49,17.87,55.94,9.03,1061.654,0.81,9.1,15.93,16.98,12.71
26/02/2022 2:00,26/02/2022,2:00,19.5,2/26/22 2:09:00 PM,Rock,Small,2,Winter,38710,2.476,166,18.7,2.476,180,18.71,5.83,17.86,55.85,9,1061.598,0.47,9.1,15.82,17,12.71
26/02/2022 3:00,26/02/2022,3:00,19.5,2/26/22 3:09:00 PM,Rock,Small,2,Winter,38714,2.996,178.4,25.32,2.996,192.4,25.32,5.35,17.75,55.07,8.71,1061.503,0.45,0,16.27,17.08,12.69
26/02/2022 3:00,26/02/2022,3:00,19.5,2/26/22 3:09:00 PM,Rock,Small,2,Winter,38715,2.423,187.9,19.15,2.423,201.9,19.15,4.41,17.69,55.1,8.7,1061.588,0.06,0,16.15,17.04,12.68
26/02/2022 3:00,26/02/2022,3:00,19.5,2/26/22 3:09:00 PM,Rock,Small,2,Winter,38716,2.339,169.1,32.55,2.339,183.1,32.55,4.28,17.65,55.25,8.7,1061.466,0.11,0,16.09,16.99,12.68
26/02/2022 4:00,26/02/2022,4:00,20,2/26/22 4:09:00 PM,Rock,Small,2,Winter,38720,2.884,154.9,11.33,2.884,168.9,11.33,4.27,17.46,55.97,8.61,1061.532,0.04,0,15.6,16.87,12.66
26/02/2022 4:00,26/02/2022,4:00,20,2/26/22 4:09:00 PM,Rock,Small,2,Winter,38721,3.196,161.1,7.584,3.196,175.1,7.572,5.07,17.41,56,8.68,1061.54,0.12,0,15.54,16.77,12.66
26/02/2022 4:00,26/02/2022,4:00,20,2/26/22 4:09:00 PM,Rock,Small,2,Winter,38722,2.747,168.5,17.5,2.747,182.5,17.5,4.56,17.58,55.49,8.65,1061.608,0.08,0,15.45,16.78,12.65
26/02/2022 5:00,26/02/2022,5:00,19.5,2/26/22 5:09:00 PM,Rock,Small,2,Winter,38726,2.857,160.4,13.68,2.857,174.4,13.67,4.64,17.44,54.88,8.39,1061.852,0.05,0,14.8,16.58,12.63
26/02/2022 5:00,26/02/2022,5:00,19.5,2/26/22 5:09:00 PM,Rock,Small,2,Winter,38727,2.519,143.4,13.12,2.519,157.4,13.12,4.1,17.14,55.74,8.35,1062.028,0,0,14.73,16.47,12.63
26/02/2022 5:00,26/02/2022,5:00,19.5,2/26/22 5:09:00 PM,Rock,Small,2,Winter,38728,1.554,146.7,21.8,1.554,160.7,21.8,3.16,17.16,55.15,8.18,1062.201,0.03,0,14.71,16.34,12.62
27/02/2022 5:00,27/02/2022,5:00,24,2/27/22 5:09:00 PM,Rock,Small,2,Winter,38870,3.388,268.5,7.613,3.388,282.5,7.613,4.94,16.13,61.32,8.81,1066.664,0.05,0,13.67,15.24,12.59
27/02/2022 5:00,27/02/2022,5:00,24,2/27/22 5:09:00 PM,Rock,Small,2,Winter,38871,3.189,272.1,7.016,3.189,286.1,7.016,4.38,16.17,61.49,8.89,1066.676,0.03,0,13.65,15.21,12.58
27/02/2022 5:00,27/02/2022,5:00,24,2/27/22 5:09:00 PM,Rock,Small,2,Winter,38872,3.053,272.6,6.66,3.053,286.6,6.657,4.41,16.03,62,8.84,1066.702,0,0,13.56,15.15,12.58
28/01/2022 3:00,28/01/2022,3:00,19,1/28/22 3:09:00 PM,Rock,Small,1,Winter,34538,2.865,163.2,7.098,2.865,177.7,7.136,4.86,13.83,56.76,5.514,1068.283,0.03,0,11.65,13.14,12.56
28/01/2022 3:00,28/01/2022,3:00,19,1/28/22 3:09:00 PM,Rock,Small,1,Winter,34539,2.89,179.3,13.74,2.89,193.7,13.73,4.2,13.63,56.96,5.388,1068.246,0.11,0,11.58,12.96,12.55
28/01/2022 3:00,28/01/2022,3:00,19,1/28/22 3:09:00 PM,Rock,Small,1,Winter,34540,2.469,189.5,16.71,2.469,204.2,16.71,3.87,13.41,58.87,5.593,1068.185,0,0,11.54,12.78,12.55
28/01/2022 4:00,28/01/2022,4:00,17.5,1/28/22 4:09:00 PM,Rock,Small,1,Winter,34544,2.519,205.7,13.06,2.519,220.4,13.1,3.86,13.23,59.25,5.536,1067.99,0.06,0,10.72,12.36,12.52
28/01/2022 4:00,28/01/2022,4:00,17.5,1/28/22 4:09:00 PM,Rock,Small,1,Winter,34545,2.038,197.8,8.86,2.038,212.5,8.9,3.42,13.12,59.87,5.567,1068,0.14,0,10.66,12.23,12.52
28/01/2022 4:00,28/01/2022,4:00,17.5,1/28/22 4:09:00 PM,Rock,Small,1,Winter,34546,2.441,175.4,12.91,2.441,189.9,12.8,4.6,13.09,58.7,5.287,1068.004,0.25,0,10.57,12.19,12.52
28/02/2022 5:00,28/02/2022,5:00,25,2/28/22 5:09:00 PM,Rock,Small,2,Winter,39014,2.352,265.4,10.37,2.352,279.4,10.37,3.81,16.64,58.48,8.55,1065.292,0.52,0,14.13,15.36,12.64
28/02/2022 5:00,28/02/2022,5:00,25,2/28/22 5:09:00 PM,Rock,Small,2,Winter,39015,1.562,278.8,8.48,1.562,292.8,8.49,2.7,16.35,59.43,8.53,1065.209,0,0,14.01,15.3,12.64
28/02/2022 5:00,28/02/2022,5:00,25,2/28/22 5:09:00 PM,Rock,Small,2,Winter,39016,1.7,276.3,10.4,1.7,290.3,10.4,2.74,16.43,58.74,8.46,1065.263,0.5,0,13.95,15.17,12.64
29/01/2022 3:00,29/01/2022,3:00,23,1/29/22 3:09:00 PM,Rock,Small,1,Winter,34682,1.385,217.1,9.15,1.385,231.2,9.08,2.04,14.52,58.14,6.477,1067.6,0.31,0,12.98,13.76,12.6
29/01/2022 3:00,29/01/2022,3:00,23,1/29/22 3:09:00 PM,Rock,Small,1,Winter,34683,1.566,224.4,10.66,1.566,238.5,10.62,2.84,14.57,58.21,6.546,1067.547,0.59,0,13.03,13.71,12.59
29/01/2022 3:00,29/01/2022,3:00,23,1/29/22 3:09:00 PM,Rock,Small,1,Winter,34684,1.787,225.3,12.06,1.787,239.5,12.03,2.69,14.54,58.21,6.56,1067.535,0.78,0,13.14,13.71,12.59
29/01/2022 4:00,29/01/2022,4:00,21,1/29/22 4:09:00 PM,Rock,Small,1,Winter,34688,0.804,297.1,10.02,0.804,311.6,10,1.47,14.24,70.2,8.97,1067.4,0.49,0,12.76,13.36,12.57
29/01/2022 4:00,29/01/2022,4:00,21,1/29/22 4:09:00 PM,Rock,Small,1,Winter,34689,0.919,296,8.83,0.919,310.5,8.77,1.75,14.07,72.26,9.24,1067.4,0.93,0,12.73,13.22,12.57
29/01/2022 4:00,29/01/2022,4:00,21,1/29/22 4:09:00 PM,Rock,Small,1,Winter,34690,0.874,294.3,8.76,0.874,309,8.75,1.38,14.02,73.33,9.4,1067.487,0.01,0,12.74,13.17,12.56
30/01/2022 3:00,30/01/2022,3:00,24,1/30/22 3:09:00 PM,Rock,Small,1,Winter,34826,1.91,340.4,10.85,1.91,354.6,10.77,3.28,14.06,57,5.75,1064.246,0.89,0,10.71,12.55,12.61
30/01/2022 3:00,30/01/2022,3:00,24,1/30/22 3:09:00 PM,Rock,Small,1,Winter,34827,1.419,321.7,10.31,1.419,336,10.29,2.83,13.94,57.29,5.755,1064.136,0.5,0,10.59,12.64,12.61
30/01/2022 3:00,30/01/2022,3:00,24,1/30/22 3:09:00 PM,Rock,Small,1,Winter,34828,1.799,332.5,10.03,1.799,346.7,10.05,2.89,13.94,58.14,5.946,1063.999,0.51,0,10.61,12.63,12.6
30/01/2022 4:00,30/01/2022,4:00,22,1/30/22 4:09:00 PM,Rock,Small,1,Winter,34832,2.325,339.8,10.07,2.325,354.1,9.96,3.85,14.04,60.25,6.553,1063.8,0.31,0,10.7,12.92,12.59
30/01/2022 4:00,30/01/2022,4:00,22,1/30/22 4:09:00 PM,Rock,Small,1,Winter,34833,1.84,327.6,9.41,1.84,341.8,9.38,3.69,13.77,61.04,6.497,1063.721,0.12,0,10.49,12.75,12.58
30/01/2022 4:00,30/01/2022,4:00,22,1/30/22 4:09:00 PM,Rock,Small,1,Winter,34834,2.134,324.3,8.85,2.134,338.6,8.84,3.59,13.74,62.21,6.722,1063.786,0.17,0,10.54,12.67,12.58
31/01/2022 4:00,31/01/2022,4:00,21,1/31/22 4:09:00 PM,Rock,Small,1,Winter,34976,2.232,257.8,15.1,2.232,272.1,15.13,3.55,14.27,56.64,5.907,1058.907,0.2,0,11.21,13,12.58
31/01/2022 4:00,31/01/2022,4:00,21,1/31/22 4:09:00 PM,Rock,Small,1,Winter,34977,1.583,203.1,13.95,1.583,217.5,13.93,2.66,13.64,57.12,5.421,1058.813,0,0,10.86,12.78,12.58
31/01/2022 4:00,31/01/2022,4:00,21,1/31/22 4:09:00 PM,Rock,Small,1,Winter,34978,1.775,199,11.66,1.775,213.4,11.62,2.65,13.48,57.33,5.315,1058.562,0.21,0,10.8,12.44,12.58
13/02/2022 1:00,13/02/2022,1:00,29.5,2/13/22 1:10:00 PM,Bush,Small,2,Winter,36830,3.684,351.9,7.695,3.684,5.911,7.696,5.55,17.37,59,9.39,1067.536,0.07,9.21,14.42,16.42,12.69
13/02/2022 1:00,13/02/2022,1:00,29.5,2/13/22 1:10:00 PM,Bush,Small,2,Winter,36831,3.376,351.8,8.18,3.376,5.818,8.18,5.07,17.27,59,9.22,1067.489,0,9.21,14.21,16.4,12.69
13/02/2022 1:00,13/02/2022,1:00,29.5,2/13/22 1:10:00 PM,Bush,Small,2,Winter,36832,3.201,349.3,8.05,3.201,3.314,8.04,4.89,17.11,58.89,9.12,1067.437,0,9.21,14.14,16.25,12.68
13/02/2022 10:00,13/02/2022,10:00,29.5,2/13/22 10:09:00 AM,Bush,Large,2,Winter,36884,2.757,24.07,16.08,2.757,38.08,16.08,4.43,20.05,43.19,7.299,1067.281,621.75,2.7,21.91,21.87,13.72
13/02/2022 10:00,13/02/2022,10:00,29.5,2/13/22 10:09:00 AM,Bush,Large,2,Winter,36885,2.404,19.03,14.93,2.404,33.03,14.93,4.18,20.23,42.66,7.234,1067.167,619.46,2.86,22.45,22.25,13.69
13/02/2022 10:00,13/02/2022,10:00,29.5,2/13/22 10:09:00 AM,Bush,Large,2,Winter,36886,2.12,16.04,21.28,2.12,30.03,21.28,3.86,20.38,41.47,7.021,1067.083,636.35,3.03,22.85,22.53,13.67
13/02/2022 11:00,13/02/2022,11:00,29.5,2/13/22 11:09:00 AM,Bush,Large,2,Winter,36890,1.768,14.66,18.7,1.768,28.62,18.74,3.57,21.25,38.27,6.677,1066.346,722.57,3.7,24.79,23.96,13.64
13/02/2022 11:00,13/02/2022,11:00,29.5,2/13/22 11:09:00 AM,Bush,Large,2,Winter,36891,1.697,358.7,33.23,1.697,12.69,33.22,3.32,21.28,38.53,6.728,1066.141,733.28,3.86,25.2,24.17,13.64
13/02/2022 11:00,13/02/2022,11:00,29.5,2/13/22 11:09:00 AM,Bush,Large,2,Winter,36892,1.535,335.8,28.94,1.535,349.7,28.95,3.13,21.7,37.75,6.891,1066.024,744.09,4.03,25.62,24.24,13.62
13/02/2022 2:00,13/02/2022,2:00,27,2/13/22 2:09:00 PM,Rock,Small,2,Winter,36836,2.957,334.3,8.55,2.957,348.3,8.56,4.74,16.86,56.94,8.36,1067.22,0,9.21,13.84,15.91,12.67
13/02/2022 2:00,13/02/2022,2:00,28.5,2/13/22 2:10:00 PM,Bush,Small,2,Winter,36836,2.957,334.3,8.55,2.957,348.3,8.56,4.74,16.86,56.94,8.36,1067.22,0,9.21,13.84,15.91,12.67
13/02/2022 2:00,13/02/2022,2:00,27,2/13/22 2:09:00 PM,Rock,Small,2,Winter,36837,2.656,339.9,9.46,2.656,353.9,9.46,4.11,16.87,56.72,8.34,1067.175,0.03,9.21,13.78,15.87,12.66
13/02/2022 2:00,13/02/2022,2:00,28.5,2/13/22 2:10:00 PM,Bush,Small,2,Winter,36837,2.656,339.9,9.46,2.656,353.9,9.46,4.11,16.87,56.72,8.34,1067.175,0.03,9.21,13.78,15.87,12.66
13/02/2022 2:00,13/02/2022,2:00,27,2/13/22 2:09:00 PM,Rock,Small,2,Winter,36838,3.028,353.6,7.23,3.028,7.597,7.227,4.58,16.98,55.51,8.12,1067.012,0.08,9.21,13.84,15.92,12.66
13/02/2022 2:00,13/02/2022,2:00,28.5,2/13/22 2:10:00 PM,Bush,Small,2,Winter,36838,3.028,353.6,7.23,3.028,7.597,7.227,4.58,16.98,55.51,8.12,1067.012,0.08,9.21,13.84,15.92,12.66
13/02/2022 2:30,13/02/2022,2:30,29,2/13/22 2:37:00 PM,Bush,Medium,2,Winter,36839,2.868,344.4,9.21,2.868,358.4,9.24,4.51,17.08,54.22,7.876,1066.994,0.03,0,13.77,16.01,12.65
13/02/2022 2:30,13/02/2022,2:30,29,2/13/22 2:37:00 PM,Bush,Medium,2,Winter,36840,1.946,325.2,13.32,1.946,339.2,13.32,3.53,16.98,53.05,7.425,1066.957,0.03,0,13.52,15.97,12.65
13/02/2022 2:30,13/02/2022,2:30,29,2/13/22 2:37:00 PM,Bush,Medium,2,Winter,36841,1.858,322.1,11.61,1.858,336.1,11.6,3.14,16.91,50.67,6.755,1066.89,0.43,0,13.38,15.71,12.65
13/02/2022 3:00,13/02/2022,3:00,28,2/13/22 3:09:00 PM,Rock,Small,2,Winter,36842,2.022,328.2,12.3,2.022,342.2,12.31,3.72,16.87,50.78,6.686,1066.822,0.25,0,13.36,15.67,12.64
13/02/2022 3:00,13/02/2022,3:00,26,2/13/22 3:10:00 PM,Bush,Small,2,Winter,36842,2.022,328.2,12.3,2.022,342.2,12.31,3.72,16.87,50.78,6.686,1066.822,0.25,0,13.36,15.67,12.64
13/02/2022 3:00,13/02/2022,3:00,28,2/13/22 3:09:00 PM,Rock,Small,2,Winter,36843,1.922,326.7,10.39,1.922,340.7,10.4,3.31,16.73,50.67,6.561,1066.729,0.12,0,13.26,15.55,12.64
13/02/2022 3:00,13/02/2022,3:00,26,2/13/22 3:10:00 PM,Bush,Small,2,Winter,36843,1.922,326.7,10.39,1.922,340.7,10.4,3.31,16.73,50.67,6.561,1066.729,0.12,0,13.26,15.55,12.64
13/02/2022 3:00,13/02/2022,3:00,28,2/13/22 3:09:00 PM,Rock,Small,2,Winter,36844,1.77,320.9,16.58,1.77,334.9,16.59,3.5,16.71,49.4,6.219,1066.8,0.46,0,13.19,15.43,12.63
13/02/2022 3:00,13/02/2022,3:00,26,2/13/22 3:10:00 PM,Bush,Small,2,Winter,36844,1.77,320.9,16.58,1.77,334.9,16.59,3.5,16.71,49.4,6.219,1066.8,0.46,0,13.19,15.43,12.63
13/02/2022 4:00,13/02/2022,4:00,27.5,2/13/22 4:09:00 PM,Rock,Small,2,Winter,36848,0.894,292.6,12.77,0.894,306.7,12.81,1.93,15.99,48.55,5.265,1066.555,0,0,12.62,14.9,12.61
13/02/2022 4:00,13/02/2022,4:00,27.5,2/13/22 4:09:00 PM,Rock,Small,2,Winter,36849,0.844,290.4,9.21,0.844,304.4,9.22,1.86,15.6,48.74,4.991,1066.485,0.32,0,12.42,14.44,12.61
13/02/2022 4:00,13/02/2022,4:00,27.5,2/13/22 4:09:00 PM,Rock,Small,2,Winter,36850,1.006,303.2,10.33,1.006,317.3,10.28,2.14,15.79,47.14,4.636,1066.393,1.28,0,12.49,14.22,12.61
13/02/2022 9:00,13/02/2022,9:00,29,2/13/22 9:09:00 AM,Bush,Large,2,Winter,36878,3.271,26.53,9.11,3.271,40.55,9.1,5.47,19.2,47.8,8.02,1067.537,444.67,1.7,18.76,20.2,13.74
13/02/2022 9:00,13/02/2022,9:00,29,2/13/22 9:09:00 AM,Bush,Large,2,Winter,36879,3.331,22.55,10.75,3.331,36.59,10.73,4.91,19.26,47.75,8.04,1067.503,486.42,1.86,19.23,20.41,13.74
13/02/2022 9:00,13/02/2022,9:00,29,2/13/22 9:09:00 AM,Bush,Large,2,Winter,36880,3.389,23.76,11.99,3.389,37.79,11.99,5.07,19.37,46.61,7.76,1067.494,517.59,2.03,19.81,20.62,13.71
14/02/2022 1:30,14/02/2022,1:30,26.5,2/14/22 1:37:00 PM,Bush,Medium,2,Winter,36977,3.258,272.9,7.049,3.258,286.9,7.049,4.92,17.64,51.48,7.678,1063.871,0.03,9.28,14.71,16.6,12.69
